id,year,make,model,display_trim,source,rule,first_valid_year
"a112163f-8430-449a-b417-2a11e7110568","2015","hyundai","tucson","XRT","cache-import [expanded]","XRT exists 2022+","2022"
"baa92725-5564-4263-8b22-ef4801875d4b","2016","hyundai","tucson","N Line","cache-import [expanded]","N Line exists 2019+","2019"
"7c3bc3b8-11c0-4aef-a2e8-097bdbd0d7e7","2016","hyundai","tucson","XRT","cache-import [expanded]","XRT exists 2022+","2022"
"3fe294bc-a9a3-437b-9e19-86ed3575e224","2017","hyundai","tucson","N Line","cache-import [expanded]","N Line exists 2019+","2019"
"69ce428b-6316-4538-85ea-9ec55ca69a23","2017","hyundai","tucson","XRT","cache-import [expanded]","XRT exists 2022+","2022"
"5ba64f69-c42a-40a3-99bc-26ae404fdbe1","2019","hyundai","tucson","SE, SEL, XRT, Limited, N Line","cache-import","XRT exists 2022+","2022"
"e3b4ea86-45d8-4329-9992-9f258f27a547","2019","hyundai","tucson","XRT","cache-import [expanded]","XRT exists 2022+","2022"
"9573a204-5ff1-4ae5-8916-14b27f22599d","2021","hyundai","tucson","SE, SEL, XRT, Limited, N Line","cache-import","XRT exists 2022+","2022"
"a5819b09-6534-47ac-aa23-e1e404445cc1","2010","acura","mdx","Base, Technology, A-Spec, Advance, Type S","trim-research","A-Spec exists 2018+","2018"
"febb3904-d532-4d47-a708-aa96710fb346","2005","ford","ranger","XL, XLT, Lariat, Tremor, Raptor","cache-import","Tremor exists 2020+","2020"
"62ca9502-f621-4d80-acc7-ad13fbc20ef3","2000","chevrolet","tahoe","LS, LT, RST, Z71, Premier, High Country","generation_template","High Country exists 2014+","2014"
"fe0e4e46-1cf8-4dbb-84bf-b32b6a7d938c","2013","chevrolet","spark","LS/LT/ACTIV","batch7-subcompacts-final","Activ exists 2017+","2017"
"3e709f5a-24bd-45c3-b27c-860be50e9bb3","2014","chevrolet","spark","LS/LT/ACTIV","batch7-subcompacts-final","Activ exists 2017+","2017"
"c0a2e87e-1e6c-475b-a3e6-00b2a671e5de","2015","chevrolet","spark","LS/LT/ACTIV","batch7-subcompacts-final","Activ exists 2017+","2017"
"03270603-152c-41a6-9851-87b8955ea789","2016","chevrolet","spark","LS/LT/ACTIV","batch7-subcompacts-final","Activ exists 2017+","2017"
"fef9dedb-8c92-4103-9510-a14fb27fd57b","2011","buick","enclave","Avenir","verified-research [expanded]","Avenir exists 2018+","2018"
"c3039f95-bb2b-414b-a8ec-442e298f57c9","2011","buick","enclave","Essence","verified-research [expanded]","Essence exists 2018+","2018"
"1fbd0640-600e-4166-8768-fa0f25ddc1f4","2011","buick","enclave","Preferred","verified-research [expanded]","Preferred exists 2018+","2018"
"15c2c2c3-f2fe-4fd1-8fa0-2ec8917e75cc","2009","ford","ranger","XL, XLT, Lariat, Tremor, Raptor","cache-import","Tremor exists 2020+","2020"
"8c743ddf-a472-4a9c-9e05-42a0e1b70d12","2013","buick","enclave","Preferred","verified-research [expanded]","Preferred exists 2018+","2018"
"fc6afc9f-33df-4089-9ea4-a86eb040b4c4","2014","buick","enclave","Preferred","verified-research [expanded]","Preferred exists 2018+","2018"
"20a63e9d-4a2a-4adf-9e5e-6c301df715e6","2015","buick","enclave","Preferred","verified-research [expanded]","Preferred exists 2018+","2018"
"5b3d6813-f5e0-4ae8-b4f2-6970387b4388","2015","buick","enclave","Preferred, Essence, Avenir","verified-research","Avenir exists 2018+","2018"
"70965fbd-8f27-4882-953e-1b4000f1b4b8","2016","buick","enclave","Essence","verified-research [expanded]","Essence exists 2018+","2018"
"b907f46d-0490-445c-959f-e188dc5a7bca","2016","buick","enclave","Preferred, Essence, Avenir","verified-research","Avenir exists 2018+","2018"
"e316afd5-5257-40f2-8903-61a12e26d3ea","2017","buick","enclave","Avenir","verified-research [expanded]","Avenir exists 2018+","2018"
"f789d6a8-b01c-41ee-b89e-bdd5e4c1ca54","2017","buick","enclave","Essence","verified-research [expanded]","Essence exists 2018+","2018"
"f72a5c75-8526-4734-a3a2-6baca707c375","1995","chevrolet","tahoe","Premier","generation_template [expanded]","Premier exists 2016+","2016"
"c8733f91-39f1-436a-9c6c-f52634259e7b","1996","chevrolet","tahoe","Premier","generation_template [expanded]","Premier exists 2016+","2016"
"4ebe330a-77a1-42be-8c49-20247dd7b9aa","1997","chevrolet","tahoe","Premier","generation_template [expanded]","Premier exists 2016+","2016"
"83f2dbd1-e120-47a2-8563-a1cb1426f7e1","1998","chevrolet","tahoe","LS, LT, RST, Z71, Premier, High Country","generation_template","High Country exists 2014+","2014"
"92891158-90b1-4335-971c-b0173a27df89","1998","chevrolet","tahoe","Premier","generation_template [expanded]","Premier exists 2016+","2016"
"0aaff275-0e80-4205-8343-a50cbe389244","1999","chevrolet","tahoe","LS, LT, RST, Z71, Premier, High Country","generation_template","High Country exists 2014+","2014"
"6753a9ae-92e4-41bc-8935-414a2b3b3322","1999","chevrolet","tahoe","Premier","generation_template [expanded]","Premier exists 2016+","2016"
"9b0663a7-dd22-4ca8-b0e4-71c46fd08fee","2000","chevrolet","tahoe","Premier","generation_template [expanded]","Premier exists 2016+","2016"
"7ee2ed5b-c211-4159-a7ba-066af1bc5692","2014","volkswagen","passat","SEL Premium","cache-import [expanded]","SEL Premium exists 2015+","2015"
"605661d8-3cc1-4cef-84df-8466126bcc71","2001","chevrolet","tahoe","Premier","generation_template [expanded]","Premier exists 2016+","2016"
"842ba651-e40a-4783-9b63-08fbd96be77a","2002","chevrolet","tahoe","LS, LT, RST, Z71, Premier, High Country","generation_template","High Country exists 2014+","2014"
"764e57fb-97f0-4a43-8fd2-05084271c520","2002","chevrolet","tahoe","Premier","generation_template [expanded]","Premier exists 2016+","2016"
"baf5ca7d-ccb0-43e8-826b-a020c3c5b5c4","2003","chevrolet","tahoe","LS, LT, RST, Z71, Premier, High Country","generation_template","High Country exists 2014+","2014"
"93573e31-fc5e-4e44-b974-4dc2af44f06a","2003","chevrolet","tahoe","Premier","generation_template [expanded]","Premier exists 2016+","2016"
"1a6c66e8-02fd-4032-add9-5eaa3a84a09b","2004","chevrolet","tahoe","Premier","generation_template [expanded]","Premier exists 2016+","2016"
"56d9228b-6108-489e-9861-00ea87ef6fa0","2005","chevrolet","tahoe","Premier","generation_template [expanded]","Premier exists 2016+","2016"
"05ac89ff-e681-4341-82bb-b47c08b1efc1","2006","chevrolet","tahoe","LS, LT, RST, Z71, Premier, High Country","generation_template","High Country exists 2014+","2014"
"f2d9f727-7fbf-4642-a8cf-134e1cc346ed","2006","chevrolet","tahoe","Premier","generation_template [expanded]","Premier exists 2016+","2016"
"75828333-1bb1-4687-a7a0-57a2c02d1389","2007","chevrolet","tahoe","LS, LT, RST, Z71, Premier, High Country","generation_template [filled from 2009 tahoe]","High Country exists 2014+","2014"
"b29eca61-bd7e-4b53-afb4-ea8405c3232b","2007","chevrolet","tahoe","Premier","generation_template [filled from 2009  [expanded]","Premier exists 2016+","2016"
"b21e8e9d-2886-4f5f-8364-778a8e26f6a2","2008","chevrolet","tahoe","LS, LT, RST, Z71, Premier, High Country","generation_template [filled from 2007 tahoe]","High Country exists 2014+","2014"
"c24e9cc3-fb0c-4aa1-b65c-5bea1976c320","2008","chevrolet","tahoe","Premier","generation_template [filled from 2007  [expanded]","Premier exists 2016+","2016"
"f8fd8052-3a5d-409f-aa7f-29e119d4a115","2009","chevrolet","tahoe","LS, LT, RST, Z71, Premier, High Country","generation_template","High Country exists 2014+","2014"
"8c08d7ae-4b37-4957-9b46-db793d4d93e2","2009","chevrolet","tahoe","Premier","generation_template [expanded]","Premier exists 2016+","2016"
"20634407-15c8-40cb-a6d6-6dda8de67f34","2010","chevrolet","tahoe","Premier","generation_template [expanded]","Premier exists 2016+","2016"
"7f86e16a-e950-424a-a62e-279a459800ec","2011","chevrolet","tahoe","LS, LT, RST, Z71, Premier, High Country","generation_template","High Country exists 2014+","2014"
"b6420ca6-f7fe-4741-ad3f-a8ca579fd3d8","2011","chevrolet","tahoe","Premier","generation_template [expanded]","Premier exists 2016+","2016"
"0c31c003-b4db-4d67-8a7c-fcca2bce9765","2012","chevrolet","tahoe","LS, LT, RST, Z71, Premier, High Country","generation_template","High Country exists 2014+","2014"
"3dff0c6b-b8b5-4893-b377-c59327382b50","2012","chevrolet","tahoe","Premier","generation_template [expanded]","Premier exists 2016+","2016"
"801ea82d-5be7-46a1-808a-1bda1062d120","2013","chevrolet","tahoe","LS, LT, RST, Z71, Premier, High Country","generation_template","High Country exists 2014+","2014"
"51cbd996-56d8-416e-a5c4-b110d76ddde0","2016","buick","envision","Avenir","verified-research [expanded]","Avenir exists 2018+","2018"
"8f7866dd-30b2-4aca-bc5c-005e124648ad","2016","buick","envision","Preferred","google-ai-overview","Preferred exists 2018+","2018"
"eac39a27-bb89-4b10-b492-4620147a379b","2013","chevrolet","tahoe","Premier","generation_template [expanded]","Premier exists 2016+","2016"
"3d8ba5b6-a37a-476c-848d-8e21787c701f","2014","chevrolet","tahoe","LS, LT, RST, Z71, Premier, High Country","generation_template","RST exists 2018+","2018"
"31e95df4-5d14-4fd1-9efc-f01ae5234ad4","2017","buick","envision","Avenir","verified-research [expanded]","Avenir exists 2018+","2018"
"711d31db-3ff7-452d-a7cc-57a9c14ca777","2014","chevrolet","tahoe","Premier","generation_template [expanded]","Premier exists 2016+","2016"
"a08c0e23-0234-4a59-891b-6e0ac4c5fb1b","2017","buick","envision","Preferred, Essence, Avenir","verified-research","Avenir exists 2018+","2018"
"7bc2cb58-4315-4504-b644-0bb727f4d4f7","2015","chevrolet","tahoe","LS, LT, RST, Z71, Premier, High Country","generation_template [filled from 2015 tahoe]","RST exists 2018+","2018"
"3dcd8405-7dfd-4c4d-8131-7454dc7a2bde","2015","chevrolet","tahoe","Premier","trim-research","Premier exists 2016+","2016"
"cdd8f20f-90ff-41eb-8f0a-d9f84df2e701","2015","chevrolet","tahoe","RST","generation_template [filled from 2015  [expanded]","RST exists 2018+","2018"
"8b8e4636-bbaa-40d2-9304-5664c2b000f9","2016","chevrolet","tahoe","LS, LT, RST, Z71, Premier, High Country","generation_template [filled from 2016 tahoe]","RST exists 2018+","2018"
"3f8595d3-6fb8-4b8d-a980-4d1ed2b1edde","2016","chevrolet","tahoe","RST","generation_template [filled from 2016  [expanded]","RST exists 2018+","2018"
"cdca39ee-5ef5-4aa0-acdb-f40924d7ffed","2017","chevrolet","tahoe","LS, LT, RST, Z71, Premier, High Country","generation_template [filled from 2017 tahoe]","RST exists 2018+","2018"
"c11e4187-fe5f-40b0-8bb4-f7557f58af45","2017","chevrolet","tahoe","RST","generation_template [filled from 2017  [expanded]","RST exists 2018+","2018"
"afc47f85-9fb9-4c1c-a19f-151ff0de8cb0","2005","buick","lacrosse","Base, Preferred, Essence, Avenir","generation_template","Avenir exists 2018+","2018"
"c93b0659-50a3-4322-89ab-f0ff789c6a5a","2005","buick","lacrosse","Essence","generation_template [expanded]","Essence exists 2018+","2018"
"4ce3c6ae-ac7e-4e5e-8724-a837f3079cee","2006","buick","lacrosse","Avenir","generation_template [expanded]","Avenir exists 2018+","2018"
"7cd9742c-1c0e-48c7-b83d-205ff0f5a889","2006","buick","lacrosse","Essence","generation_template [expanded]","Essence exists 2018+","2018"
"469c4cc5-356b-421a-b38b-ac7944a44e68","2008","buick","lacrosse","Base, Preferred, Essence, Avenir","generation_template","Avenir exists 2018+","2018"
"07c3da7e-2879-47b3-ae6b-3a88565e2520","2008","buick","lacrosse","Preferred","generation_template [expanded]","Preferred exists 2018+","2018"
"1702f9b1-2b28-4b92-a84e-be776a31dd97","2015","bmw","m4","Competition","google-ai-overview","Competition exists 2016+","2016"
"c19fd613-ab4b-4011-91bb-3dd7fb12f1ce","2010","buick","lacrosse","Essence","verified-research [expanded]","Essence exists 2018+","2018"
"7363b540-01f7-46dc-acd4-6ea8cf098494","2011","buick","lacrosse","Avenir","verified-research [expanded]","Avenir exists 2018+","2018"
"1459256c-92c6-4175-9cac-969b1228f9e3","2011","buick","lacrosse","Preferred","verified-research [expanded]","Preferred exists 2018+","2018"
"2045b6fd-ad0b-47e3-85ea-daa683327986","2012","buick","lacrosse","Base, Preferred, Essence, Avenir","verified-research","Avenir exists 2018+","2018"
"a77705cc-282b-48b5-b3c3-a744572782ec","2012","buick","lacrosse","Essence","verified-research [expanded]","Essence exists 2018+","2018"
"14c359a7-ad86-4cc3-85a7-e1b1132b6327","2012","buick","lacrosse","Preferred","verified-research [expanded]","Preferred exists 2018+","2018"
"ed5456ef-1d76-4425-aac8-f153280fcd63","2013","buick","lacrosse","Essence","verified-research [expanded]","Essence exists 2018+","2018"
"dda78e10-131e-4a21-a5b5-a0c5ddc8b70d","2013","buick","lacrosse","Preferred","verified-research [expanded]","Preferred exists 2018+","2018"
"448521af-a993-4611-a8a0-0aaa95dd7eed","2014","buick","lacrosse","Base, Preferred, Essence, Avenir","verified-research","Avenir exists 2018+","2018"
"da766db4-7cb9-41a4-82bf-89f11c6982e5","2017","hyundai","tucson","SE, SEL, XRT, Limited, N Line","cache-import","N Line exists 2019+","2019"
"635c3c24-f0da-473a-80d0-f346fa4a92e6","2009","chevrolet","traverse","Premier","trim-research","Premier exists 2016+","2016"
"f309e243-0fe3-470f-9ecd-5ce6c82e6509","2010","chevrolet","traverse","Premier","trim-research","Premier exists 2016+","2016"
"b5914553-704f-457c-9699-9d791d1f4179","2011","chevrolet","traverse","Premier","trim-research","Premier exists 2016+","2016"
"c490da27-d696-4ce8-b7fa-947041000a00","2015","buick","lacrosse","Essence","verified-research [expanded]","Essence exists 2018+","2018"
"a6e1cf52-e4b4-4d20-a419-da27d27849ed","2012","chevrolet","traverse","Premier","trim-research","Premier exists 2016+","2016"
"aa3a14af-a501-43e2-be7f-4214f4e11fa5","2015","buick","lacrosse","Preferred","verified-research [expanded]","Preferred exists 2018+","2018"
"c993d626-cee0-432d-b634-c43bf498579c","2013","chevrolet","traverse","Premier","trim-research","Premier exists 2016+","2016"
"94501412-a09d-4bf6-8c94-368986307856","2014","chevrolet","traverse","LS, LT, RS, Premier, High Country","generation_template [filled from 2013 traverse]","Premier exists 2016+","2016"
"7f61f341-3c86-4f87-928a-f97492334b29","2014","chevrolet","traverse","Premier","trim-research","Premier exists 2016+","2016"
"b11ff3e8-77fc-4a55-9c8e-15cedff4c939","2015","chevrolet","traverse","LS, LT, RS, Premier, High Country","generation_template","Premier exists 2016+","2016"
"56c45e89-1330-44a5-8713-6fd277937d87","2015","chevrolet","traverse","Premier","trim-research","Premier exists 2016+","2016"
"7ff1263a-23ec-46d7-bc19-1d0c5b5ead98","2009","jeep","compass","High Altitude","cache-import [expanded]","High Altitude exists 2012+","2012"
"d0ac2c97-290d-41bd-bb0d-b812697af038","2009","jeep","compass","Sport, Latitude, Trailhawk, Limited, High Altitude","cache-import","Trailhawk exists 2013+","2013"
"8cf8d61b-d9fd-46b3-a745-6b3583cdbf86","2009","jeep","compass","Trailhawk","cache-import [expanded]","Trailhawk exists 2013+","2013"
"6b81d681-b3bf-45c4-b121-e89e6c98dd9c","2010","jeep","compass","High Altitude","cache-import [expanded]","High Altitude exists 2012+","2012"
"1f74b93a-fb8e-4517-a324-c535786fee54","2010","jeep","compass","Sport, Latitude, Trailhawk, Limited, High Altitude","cache-import","Trailhawk exists 2013+","2013"
"4f7304a7-f9f9-4550-8fc7-755e6902e897","2010","jeep","compass","Trailhawk","cache-import [expanded]","Trailhawk exists 2013+","2013"
"f8f18f33-416b-4dff-a4a5-c29443f99b32","2011","jeep","compass","High Altitude","cache-import [expanded]","High Altitude exists 2012+","2012"
"09688522-a0df-4924-a3f9-3a09f6210bf1","2011","jeep","compass","Sport, Latitude, Trailhawk, Limited, High Altitude","cache-import","Trailhawk exists 2013+","2013"
"c151e9c6-d2a8-4f2a-85b7-cc5947691e13","2011","jeep","compass","Trailhawk","cache-import [expanded]","Trailhawk exists 2013+","2013"
"c57e576b-ee7c-4cfb-9b47-7f6948d0cbe6","2012","jeep","compass","Sport, Latitude, Trailhawk, Limited, High Altitude","cache-import","Trailhawk exists 2013+","2013"
"b904f936-7b43-41d4-ae85-dc708c563740","2012","jeep","compass","Trailhawk","cache-import [expanded]","Trailhawk exists 2013+","2013"
"f2e55f31-4041-4631-a9b2-5b69fa907cbc","2003","cadillac","cts","Base, Luxury, Premium Luxury, V-Sport, V","generation_template","Sport exists 2016+","2016"
"205c46a7-10b1-466f-b603-08e255f57661","2011","cadillac","cts","Base, Luxury, Premium Luxury, V-Sport, V","generation_template [web_research]","Sport exists 2016+","2016"
"e9529828-a23c-49a1-b076-a2b2e1ad258d","2014","cadillac","cts","Base, Luxury, Premium Luxury, V-Sport, V","generation_template [web_research]","Sport exists 2016+","2016"
"cc0e7774-d848-4660-9ba0-842dec5403a6","2007","acura","mdx","Advance","trim-research","Advance on mdx exists 2010+","2010"
"0f60291b-1683-4163-9e4c-f29a536a99d4","2015","cadillac","cts","V-Sport","generation_template [web_research] [expanded]","Sport exists 2016+","2016"
"b65fa183-9130-4222-ae03-bd1dbb755408","2003","cadillac","escalade","Luxury, Premium Luxury, Sport, Platinum, V","generation_template [filled from 2002 escalade]","Platinum exists 2008+","2008"
"8add9882-3997-4739-8678-44a13c4b171f","2007","cadillac","escalade","Luxury, Premium Luxury, Sport, Platinum, V","generation_template [filled from 2010 escalade]","Platinum exists 2008+","2008"
"3d31dd7a-a8eb-40dc-8feb-74a9e388951b","2010","jeep","grand-cherokee","Summit","backfill-gc","Summit exists 2011+","2011"
"211ef04b-3273-42f8-92cf-fa49679a3ddb","2010","jeep","grand-cherokee","Summit Reserve","backfill-gc","Summit exists 2011+","2011"
"6a47fe54-e672-44b3-94ef-a9345d836529","2009","jeep","patriot","High Altitude","manual-research","High Altitude exists 2012+","2012"
"d4bb1c6c-7b09-46c6-b7af-e88e45f56260","2010","jeep","patriot","High Altitude","manual-research","High Altitude exists 2012+","2012"
"2950f143-6ea6-420a-b59e-6bcb2bba9992","2011","jeep","patriot","High Altitude","manual-research","High Altitude exists 2012+","2012"
"644688fd-1277-44bf-b394-1f0adf2dc274","1994","ford","explorer","Base, XLT, Limited, ST, Platinum, King Ranch, Timberline","cache-import","Timberline exists 2021+","2021"
"47810464-4519-4bbc-881f-1646d33c907f","2014","buick","enclave","Essence","verified-research [expanded]","Essence exists 2018+","2018"
"633a7236-eca8-46ca-b452-dc92194e086c","2011","cadillac","escalade-esv","Luxury, Premium Luxury, Sport, Platinum, V","generation_template [sib-same-year:tahoe:2011]","Sport exists 2016+","2016"
"0cad328d-2e6d-4123-a245-9675cf69abbc","2014","cadillac","escalade-esv","Luxury, Premium Luxury, Sport, Platinum, V","generation_template [sib-same-year:tahoe:2014]","Sport exists 2016+","2016"
